Data;Saiu;Entrou;Custo_Transferido;Data_Original
2019-05-03;POLY;BNB;0,0;2019-04-26
2019-05-03;BNB;VET;0,0;2019-05-01
2019-05-03;ETH;BNB;0,0;2019-04-07
2019-05-03;BNB;ATOM;0,0;2019-05-01
2019-05-07;EOS;BTC;0,0;2019-05-06
2019-05-11;BNB;BTC;0,0;2019-05-01
2019-05-11;BNB;BTC;0,0;2019-05-01
2019-05-11;BNB;BTC;0,0;2019-05-01
2019-05-11;ONT;BTC;0,0;2019-05-01
2019-05-11;ONG;BNB;0,0;2019-05-04
2019-05-13;BTC;EOS;0,0;2019-05-07
2019-05-13;BTC;EOS;0,0;2019-05-07
2019-05-13;BTC;EOS;0,0;2019-05-11
2019-05-13;BTC;EOS;0,0;2019-05-11
2019-05-13;BTC;EOS;0,0;2019-05-11
2019-05-13;BTC;EOS;0,0;2019-05-11
2019-05-13;BTC;EOS;0,0;2019-05-11
2019-05-13;RVN;BNB;0,0;2019-05-01
2019-05-13;EOS;BNB;0,0;2019-05-13
2019-05-13;ATOM;BNB;0,0;2019-05-03
2019-05-14;BNB;XRP;0,0;2019-05-01
2019-05-14;BNB;XRP;0,0;2019-05-01
2019-05-14;BNB;XRP;0,0;2019-05-01
2019-05-14;BNB;XRP;0,0;2019-05-01
2019-05-14;EOS;BNB;0,0;2019-05-13
2019-05-14;EOS;BNB;0,0;2019-05-13
2019-05-14;EOS;BNB;0,0;2019-05-13
2019-05-14;EOS;BNB;0,0;2019-05-13
2019-05-15;BTC;BNB;0,0;2019-05-15
2019-05-15;ADA;BNB;0,0;2019-05-15
2019-05-15;BNB;IOTA;0,0;2019-05-03
2019-05-15;BNB;IOTA;0,0;2019-05-03
2019-05-15;BNB;IOTA;0,0;2019-05-03
2019-05-15;BNB;IOTA;0,0;2019-05-07
2019-05-15;BNB;EOS;0,0;2019-05-11
2019-05-15;BNB;XRP;0,0;2019-05-13
2019-05-15;BNB;XRP;0,0;2019-05-13
2019-05-15;BNB;XRP;0,0;2019-05-13
2019-05-15;BNB;XRP;0,0;2019-05-14
2019-05-16;BNB;ETH;0,0;2019-05-14
2019-05-16;BNB;ETH;0,0;2019-05-14
2019-05-16;BNB;ETH;0,0;2019-05-14
2019-05-16;BNB;ETH;0,0;2019-05-14
2019-05-16;BNB;ETH;0,0;2019-05-15
2019-05-16;BNB;ETH;0,0;2019-05-15
2019-05-16;BNB;ETH;0,0;2019-05-15
2019-05-16;BNB;ETH;0,0;2019-05-15
2019-05-16;BNB;ETH;0,0;2019-05-15
2019-05-16;BNB;ETH;0,0;2019-05-15
2019-05-16;BNB;ETH;0,0;2019-05-15
2019-05-16;BNB;ETH;0,0;2019-05-15
2019-05-16;ADA;BTC;0,0;2019-05-16
2019-05-16;BTC;EOS;0,0;2019-05-16
2019-05-16;BTC;EOS;0,0;2019-05-16
2019-05-16;BTC;EOS;0,0;2019-05-16
2019-05-20;EOS;BNB;0,0;2019-05-15
2019-05-21;BTC;BNB;0,0;2019-05-16
2019-05-21;ETH;BNB;0,0;2019-04-14
2019-05-21;ETH;BNB;0,0;2019-05-01
2019-05-21;ETH;BNB;0,0;2019-05-16
2019-05-21;ETH;BNB;0,0;2019-05-16
2019-05-21;ETH;BNB;0,0;2019-05-16
2019-05-21;ETH;BNB;0,0;2019-05-16
2019-05-21;ETH;BNB;0,0;2019-05-16
2019-05-21;BTC;BNB;0,0;2019-05-16
2019-05-21;ETH;XRP;0,0;2019-05-21
2019-05-24;IOTA;BNB;0,0;2019-05-15
2019-05-24;IOTA;BNB;0,0;2019-05-15
2019-05-24;BTC;BNB;0,0;2019-05-24
2019-05-25;ADA;BNB;0,0;2019-05-25
2019-05-27;XLM;BNB;0,0;2019-03-13
2019-05-27;XLM;BNB;0,0;2019-03-13
2019-05-28;BNB;IOTA;0,0;2019-05-21
2019-05-28;BNB;IOTA;0,0;2019-05-21
2019-05-28;BNB;IOTA;0,0;2019-05-21
2019-05-28;BNB;IOTA;0,0;2019-05-21
2019-05-28;BNB;IOTA;0,0;2019-05-21
2019-05-28;BNB;IOTA;0,0;2019-05-24
2019-05-28;BNB;IOTA;0,0;2019-05-24
2019-05-28;BNB;IOTA;0,0;2019-05-24
2019-05-28;BNB;IOTA;0,0;2019-05-24
2019-05-28;BNB;IOTA;0,0;2019-05-24
2019-05-28;BNB;IOTA;0,0;2019-05-24
2019-05-28;BNB;IOTA;0,0;2019-05-25
2019-05-28;BNB;IOTA;0,0;2019-05-25
2019-05-28;BNB;IOTA;0,0;2019-05-27
2019-05-28;BNB;IOTA;0,0;2019-05-27
2019-05-31;ETH;EOS;0,0;2019-05-31
2019-06-01;EOS;ETH;0,0;2019-05-15
2019-06-01;EOS;ETH;0,0;2019-05-15
2019-06-02;EOS;ETH;0,0;2019-05-16
2019-06-02;EOS;ETH;0,0;2019-05-16
2019-06-02;EOS;ETH;0,0;2019-05-16
2019-06-02;EOS;ETH;0,0;2019-05-31
2019-06-02;EOS;ETH;0,0;2019-05-31
2019-06-02;EOS;ETH;0,0;2019-05-31
2019-06-02;EOS;ETH;0,0;2019-05-31
2019-06-02;EOS;ETH;0,0;2019-05-31
2019-06-02;EOS;ETH;0,0;2019-05-31
2019-06-02;EOS;ETH;0,0;2019-05-31
2019-06-02;EOS;ETH;0,0;2019-06-01
2019-06-03;ETH;XRP;0,0;2019-06-01
2019-06-03;ETH;XRP;0,0;2019-06-01
2019-06-03;ETH;XRP;0,0;2019-06-02
2019-06-03;ETH;XRP;0,0;2019-06-02
2019-06-03;ETH;XRP;0,0;2019-06-02
2019-06-03;BNB;ADA;0,0;2019-06-03
2019-06-05;ETH;ADA;0,0;2019-06-02
2019-06-05;ETH;ADA;0,0;2019-06-02
2019-06-05;ETH;ADA;0,0;2019-06-02
2019-06-05;ETH;ADA;0,0;2019-06-03
2019-06-06;ONG;BNB;0,0;2019-06-03
2019-06-27;BTC;LINK;0,0;2019-06-27
2019-06-28;BTC;LINK;0,0;2019-06-28
2019-06-28;XRP;ETH;0,0;2019-05-15
2019-06-28;XRP;ETH;0,0;2019-05-15
2019-06-28;XRP;ETH;0,0;2019-05-21
2019-06-28;XRP;ETH;0,0;2019-05-21
2019-06-28;XRP;ETH;0,0;2019-05-21
2019-06-28;XRP;ETH;0,0;2019-05-21
2019-06-28;XRP;ETH;0,0;2019-05-21
2019-06-28;XRP;ETH;0,0;2019-05-29
2019-06-28;XRP;ETH;0,0;2019-05-29
2019-06-28;ADA;ETH;0,0;2019-06-03
2019-06-28;ADA;ETH;0,0;2019-06-03
2019-06-28;ADA;ETH;0,0;2019-06-03
2019-06-28;ADA;ETH;0,0;2019-06-05
2019-06-28;ADA;ETH;0,0;2019-06-05
2019-06-28;ADA;ETH;0,0;2019-06-28
2019-06-29;RVN;BNB;0,0;2019-05-15
2019-06-29;RVN;BNB;0,0;2019-05-15
2019-06-29;RVN;BNB;0,0;2019-05-15
2019-06-29;RVN;BNB;0,0;2019-05-15
2019-06-29;RVN;BNB;0,0;2019-05-15
2019-06-29;RVN;BNB;0,0;2019-05-15
2019-06-29;RVN;BNB;0,0;2019-05-15
2019-06-29;RVN;BNB;0,0;2019-05-15
2019-06-29;BNB;BTC;0,0;2019-06-06
2019-06-29;BNB;BTC;0,0;2019-06-27
2019-06-29;BNB;BTC;0,0;2019-06-29
2019-06-29;BNB;BTC;0,0;2019-06-29
2019-06-29;BNB;BTC;0,0;2019-06-29
2019-06-29;BNB;BTC;0,0;2019-06-29
2019-06-29;BTC;LINK;0,0;2019-06-29
2019-07-02;XRP;BNB;0,0;2019-05-29
2019-07-02;XRP;BNB;0,0;2019-05-29
2019-07-02;BNB;ADA;0,0;2019-06-29
2019-07-02;BNB;ADA;0,0;2019-06-29
2019-07-02;BNB;ADA;0,0;2019-06-29
2019-07-02;BNB;ADA;0,0;2019-07-02
2019-07-02;BNB;ADA;0,0;2019-07-02
2019-07-09;LINK;BTC;0,0;2019-06-28
2019-07-09;LINK;BNB;0,0;2019-06-29
2019-07-09;ADA;ETH;0,0;2019-07-02
2019-07-09;ADA;ETH;0,0;2019-07-02
2019-07-09;ADA;ETH;0,0;2019-07-02
2019-07-09;ADA;ETH;0,0;2019-07-02
2019-07-09;ADA;BTC;0,0;2019-07-02
2019-07-09;ADA;BTC;0,0;2019-07-02
2019-07-09;ADA;BTC;0,0;2019-07-02
2019-07-09;ADA;BTC;0,0;2019-07-02
2019-07-09;XRP;BTC;0,0;2019-05-29
2019-07-09;ETH;BTC;0,0;2019-06-03
2019-07-09;LINK;BTC;0,0;2019-07-09
2019-07-10;IOTA;BTC;0,0;2019-05-28
2019-07-10;IOTA;BTC;0,0;2019-05-28
2019-07-10;IOTA;BTC;0,0;2019-05-28
2019-07-10;IOTA;BTC;0,0;2019-05-28
2019-07-10;IOTA;BTC;0,0;2019-05-28
2019-07-10;IOTA;BTC;0,0;2019-05-28
2019-07-10;IOTA;BTC;0,0;2019-05-28
2019-07-10;IOTA;BTC;0,0;2019-07-10
2019-07-10;BTC;LINK;0,0;2019-06-29
2019-07-10;BTC;LINK;0,0;2019-06-29
2019-07-10;BTC;LINK;0,0;2019-06-29
2019-07-10;BTC;LINK;0,0;2019-07-03
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-10;ETH;BNB;0,0;2019-06-05
2019-07-10;ADA;BNB;0,0;2019-07-02
2019-07-10;XRP;BTC;0,0;2019-05-29
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-10;BTC;LINK;0,0;2019-07-09
2019-07-11;BTC;ADA;0,0;2019-07-09
2019-07-11;BTC;ADA;0,0;2019-07-09
2019-07-11;BTC;ADA;0,0;2019-07-09
2019-07-11;BTC;ADA;0,0;2019-07-10
2019-07-11;BTC;ADA;0,0;2019-07-10
2019-07-11;BTC;ADA;0,0;2019-07-10
2019-07-11;BTC;ADA;0,0;2019-07-10
2019-07-11;BTC;ADA;0,0;2019-07-10
2019-07-11;BTC;ADA;0,0;2019-07-10
2019-07-11;ADA;BTC;0,0;2019-07-02
2019-07-11;ADA;BTC;0,0;2019-07-02
2019-07-11;ADA;BTC;0,0;2019-07-02
2019-07-12;BTC;BNB;0,0;2019-07-10
2019-07-12;BTC;BNB;0,0;2019-07-10
2019-07-12;BTC;BNB;0,0;2019-07-10
2019-07-12;BTC;BNB;0,0;2019-07-11
2019-07-12;ADA;BTC;0,0;2019-07-02
2019-07-12;ADA;BTC;0,0;2019-07-02
2019-07-12;ADA;BTC;0,0;2019-07-02
2019-07-12;ADA;BTC;0,0;2019-07-02
2019-07-12;ADA;BTC;0,0;2019-07-02
2019-07-12;ADA;BTC;0,0;2019-07-02
2019-07-12;ADA;BTC;0,0;2019-07-02
2019-07-12;ADA;BNB;0,0;2019-07-02
2019-07-13;BNB;POLY;0,0;2019-07-09
2019-07-13;BNB;POLY;0,0;2019-07-10
2019-07-13;BNB;POLY;0,0;2019-07-12
2019-07-13;BNB;POLY;0,0;2019-07-12
2019-07-13;BNB;POLY;0,0;2019-07-12
2019-07-15;BTC;TUSD;0,0;2019-07-11
2019-07-15;BTC;TUSD;0,0;2019-07-12
2019-07-15;BTC;TUSD;0,0;2019-07-12
2019-07-15;BTC;TUSD;0,0;2019-07-12
2019-07-15;BTC;TUSD;0,0;2019-07-12
2019-07-15;BTC;TUSD;0,0;2019-07-12
2019-07-15;BTC;TUSD;0,0;2019-07-13
2019-07-15;BTC;TUSD;0,0;2019-07-13
2019-07-15;BTC;TUSD;0,0;2019-07-13
2019-07-15;TUSD;ADA;0,0;2019-07-15
2019-07-15;TUSD;ADA;0,0;2019-07-15
2019-07-15;TUSD;ADA;0,0;2019-07-15
2019-07-15;BTC;BNB;0,0;2019-07-13
2019-07-15;BNB;XRP;0,0;2019-07-15
2019-07-17;ADA;TUSD;0,0;2019-07-02
2019-07-17;XRP;TUSD;0,0;2019-05-29
2019-07-17;XRP;TUSD;0,0;2019-05-29
2019-07-17;XRP;TUSD;0,0;2019-05-29
2019-07-17;XRP;TUSD;0,0;2019-06-03
2019-07-17;XRP;TUSD;0,0;2019-06-03
2019-07-17;XRP;TUSD;0,0;2019-06-03
2019-07-17;XRP;TUSD;0,0;2019-06-28
2019-07-17;XRP;TUSD;0,0;2019-07-02
2019-07-17;XRP;TUSD;0,0;2019-07-09
2019-07-17;XRP;TUSD;2994,84;2020-03-12
2019-07-17;XRP;TUSD;0,0;2019-07-15
2019-07-17;XRP;TUSD;0,0;2019-07-15
2019-07-17;XRP;TUSD;0,0;2019-07-15
2019-07-17;XRP;TUSD;0,0;2019-07-15
2019-07-17;LINK;TUSD;0,0;2019-07-10
2019-07-18;TUSD;BTC;0,0;2019-07-17
2019-07-18;TUSD;BTC;0,0;2019-07-17
2019-07-18;TUSD;BTC;0,0;2019-07-17
2019-07-18;TUSD;BTC;0,0;2019-07-17
2019-07-18;TUSD;BTC;0,0;2019-07-17
2019-07-18;TUSD;BTC;0,0;2019-07-17
2019-07-18;LINK;BNB;0,0;2019-07-10
2019-07-19;XRP;ETH;0,0;2019-07-19
2019-07-22;BNB;XRP;0,0;2019-07-18
2019-07-22;BNB;XRP;0,0;2019-07-22
2019-07-24;ADA;BNB;0,0;2019-07-02
2019-07-24;ADA;BNB;0,0;2019-07-02
2019-07-24;ADA;BNB;0,0;2019-07-02
2019-07-24;ADA;BNB;0,0;2019-07-11
2019-07-24;ADA;BNB;0,0;2019-07-11
2019-07-24;ADA;BNB;0,0;2019-07-11
2019-07-24;ADA;BNB;0,0;2019-07-15
2019-07-24;ADA;BNB;0,0;2019-07-15
2019-07-24;ADA;BNB;0,0;2019-07-24
2019-07-24;BNB;RVN;0,0;2019-07-24
2019-07-24;BNB;RVN;0,0;2019-07-24
2019-07-24;BNB;ENJ;0,0;2019-07-24
2019-07-25;BNB;REN;0,0;2019-07-24
2019-07-25;BNB;REN;0,0;2019-07-24
2019-07-25;BNB;REN;0,0;2019-07-24
2019-07-25;BNB;REN;0,0;2019-07-24
2019-07-25;XRP;BNB;0,0;2019-07-22
2019-07-25;XRP;BNB;0,0;2019-07-22
2019-07-25;BNB;BAT;0,0;2019-07-24
2019-07-25;BNB;BAT;0,0;2019-07-25
2019-07-25;BNB;BAT;0,0;2019-07-25
2019-07-26;BTC;ADA;0,0;2019-07-13
2019-07-26;BTC;ADA;0,0;2019-07-13
2019-08-04;XRP;BNB;0,0;2019-08-04
2019-08-04;BNB;ZRX;0,0;2019-08-04
2019-08-04;BNB;ZRX;0,0;2019-08-04
2019-08-09;ETH;LINK;0,0;2019-06-21
2019-08-09;ETH;LINK;0,0;2019-06-28
2019-08-09;ETH;LINK;0,0;2019-06-28
2019-08-09;ETH;LINK;0,0;2019-06-28
2019-08-09;ETH;LINK;0,0;2019-06-28
2019-08-09;ETH;LINK;0,0;2019-06-28
2019-08-09;ETH;LINK;0,0;2019-06-28
2019-08-09;ETH;LINK;0,0;2019-07-09
2019-08-09;ETH;LINK;0,0;2019-07-09
2019-08-09;ETH;LINK;0,0;2019-07-09
2019-08-09;ETH;LINK;0,0;2019-07-09
2019-08-09;ETH;LINK;0,0;2019-07-19
2019-08-09;ETH;LINK;0,0;2019-07-19
2019-08-09;ETH;LINK;0,0;2019-07-19
2019-08-09;ETH;LINK;0,0;2019-07-19
2019-08-09;ETH;LINK;0,0;2019-07-19
2019-08-09;ETH;LINK;0,0;2019-07-19
2019-08-09;ETH;LINK;0,0;2019-07-19
2019-08-09;BTC;LINK;0,0;2019-07-18
2019-08-09;BTC;LINK;0,0;2019-07-18
2019-08-09;BTC;LINK;0,0;2019-07-18
2019-08-09;BTC;LINK;0,0;2019-07-18
2019-08-23;BTC;XRP;0,0;2019-07-18
2019-08-23;BTC;XRP;0,0;2019-07-26
2019-08-23;BTC;XRP;0,0;2019-07-28
2019-08-23;BTC;XRP;0,0;2019-08-04
2019-08-23;BTC;ADA;0,0;2019-08-04
2019-09-04;RVN;BTC;0,0;2019-07-24
2019-09-04;RVN;BTC;0,0;2019-07-24
2019-09-04;REN;BTC;0,0;2019-07-25
2019-09-04;REN;BTC;0,0;2019-07-25
2019-09-04;RVN;BNB;0,0;2019-08-04
2019-09-04;BTC;ADA;0,0;2019-08-04
2019-09-04;BTC;ADA;0,0;2019-08-04
2019-09-04;BTC;ADA;0,0;2019-08-04
2019-09-04;BTC;ADA;0,0;2019-09-04
2019-09-10;BTC;XRP;0,0;2019-09-04
2019-09-10;BTC;XRP;0,0;2019-09-04
2019-09-10;BTC;XRP;0,0;2019-09-04
2019-09-20;ENJ;BTC;0,0;2019-09-20
2019-09-20;VET;BTC;0,0;2019-09-20
2019-09-20;BTC;LINK;0,0;2019-09-20
2019-09-20;BTC;LINK;0,0;2019-09-20
2019-10-08;BAT;ETH;0,0;2019-04-20
2019-10-08;BAT;ETH;0,0;2019-04-20
2019-10-08;BAT;ETH;0,0;2019-05-01
2019-10-08;BAT;ETH;0,0;2019-07-25
2019-10-08;BAT;ETH;0,0;2019-07-25
2019-10-08;BAT;ETH;0,0;2019-07-25
2019-10-08;BAT;ETH;0,0;2019-10-08
2019-10-08;ETH;ADA;0,0;2019-10-08
2019-10-08;ETH;ADA;0,0;2019-10-08
2019-10-08;ETH;ADA;0,0;2019-10-08
2019-10-09;ETH;ADA;0,0;2019-10-08
2019-10-09;ETH;ADA;0,0;2019-10-08
2019-10-09;ETH;ADA;0,0;2019-10-08
2019-10-09;ETH;ADA;0,0;2019-10-08
2019-10-09;ETH;ADA;0,0;2019-10-08
2019-10-09;ETH;ADA;0,0;2019-10-08
2019-10-09;ETH;ADA;0,0;2019-10-08
2019-10-09;ETH;ADA;0,0;2019-10-08
2019-11-02;ETH;BNB;0,0;2019-11-02
2019-11-07;BNB;RLC;0,0;2019-08-09
2019-11-07;BNB;RLC;0,0;2019-09-04
2019-11-07;BNB;RLC;0,0;2019-09-11
2019-11-07;BNB;RLC;0,0;2019-09-20
2019-11-07;BNB;RLC;0,0;2019-10-12
2019-11-07;BNB;RLC;0,0;2019-11-02
2019-11-07;BNB;RLC;0,0;2019-11-02
2019-11-07;BNB;RLC;0,0;2019-11-02
2019-11-07;BNB;RLC;0,0;2019-11-05
2019-11-16;XRP;BTC;0,0;2019-08-23
2019-11-16;BTC;ENG;0,0;2019-11-16
2019-11-16;XRP;BNB;0,0;2019-09-10
2019-11-18;IOTA;BTC;0,0;2019-11-18
2019-11-18;BTC;RLC;0,0;2019-11-18
2019-11-18;BTC;RLC;0,0;2019-11-18
2019-11-18;BTC;RLC;0,0;2019-11-18
2019-11-18;BTC;RLC;0,0;2019-11-18
2019-11-18;BTC;ENG;0,0;2019-11-18
2019-11-18;BTC;ENG;0,0;2019-11-18
2019-11-18;BTC;ENG;0,0;2019-11-18
2019-11-18;BTC;ENG;0,0;2019-11-18
2019-11-20;ETH;RLC;0,0;2019-11-18
2019-11-23;ENG;BTC;0,0;2019-11-16
2019-11-25;ENG;BTC;0,0;2019-11-18
2019-11-25;BTC;BAT;0,0;2019-11-18
2019-11-25;BTC;BAT;0,0;2019-11-18
2019-11-25;BTC;BAT;0,0;2019-11-18
2019-11-25;BTC;BAT;0,0;2019-11-18
2019-11-25;BTC;BAT;0,0;2019-11-18
2019-11-25;BTC;BAT;0,0;2019-11-18
2019-12-13;ENG;BTC;0,0;2019-11-18
2019-12-13;ENG;BTC;0,0;2019-11-18
2019-12-13;ENG;BTC;0,0;2019-11-18
2019-12-13;ENG;BTC;0,0;2019-11-27
2019-12-13;ENG;BTC;0,0;2019-11-27
2019-12-13;BTC;IOTA;0,0;2019-11-18
2019-12-13;BTC;IOTA;0,0;2019-11-23
2019-12-13;BTC;IOTA;0,0;2019-11-25
2019-12-13;BTC;IOTA;0,0;2019-12-13
2019-12-13;BTC;IOTA;0,0;2019-12-13
2019-12-13;BTC;IOTA;0,0;2019-12-13
2019-12-14;XRP;BTC;0,0;2019-09-10
2019-12-14;XRP;BTC;3083,53;2019-11-16
2019-12-14;XRP;BTC;0,0;2019-12-14
2019-12-14;BTC;VET;0,0;2019-12-14
2020-01-07;BTC;BNB;0,0;2019-12-14
2020-01-07;ETH;BNB;0,0;2020-01-07
2020-01-07;ZRX;BNB;0,0;2019-08-04
2020-01-07;ZRX;BNB;0,0;2019-11-09
2020-01-07;ZRX;BNB;0,0;2019-11-09
2020-01-07;ZRX;BNB;0,0;2019-11-09
2020-01-15;BTC;ALGO;0,0;2019-12-14
2020-01-15;BTC;ALGO;0,0;2019-12-14
2020-01-15;BTC;ALGO;0,0;2019-12-14
2020-01-15;BTC;BNB;0,0;2019-12-14
2020-01-17;ZRX;BNB;0,0;2019-11-09
2020-01-17;ZRX;BNB;0,0;2019-11-09
2020-01-17;ZRX;BNB;0,0;2019-11-09
2020-01-18;ADA;BNB;0,0;2019-09-11
2020-01-18;ADA;BTC;0,0;2019-09-11
2020-01-18;ADA;BTC;0,0;2019-10-08
2020-01-18;ADA;BTC;0,0;2019-10-08
2020-01-18;ADA;BTC;0,0;2019-10-08
2020-01-18;ADA;BTC;0,0;2019-10-09
2020-01-18;ADA;BTC;0,0;2019-10-09
2020-01-18;ADA;BTC;0,0;2019-10-09
2020-01-18;ADA;BTC;0,0;2019-10-09
2020-01-18;ADA;BTC;0,0;2019-10-09
2020-01-18;BTC;ALGO;0,0;2019-12-14
2020-01-18;BTC;ALGO;0,0;2020-01-15
2020-01-18;BTC;BNB;0,0;2020-01-18
2020-01-29;BNB;ADA;0,0;2020-01-07
2020-01-29;BNB;ADA;0,0;2020-01-07
2020-01-29;BNB;ADA;0,0;2020-01-07
2020-01-29;BNB;ADA;0,0;2020-01-07
2020-01-29;BNB;ADA;0,0;2020-01-07
2020-01-29;BNB;ADA;0,0;2020-01-15
2020-01-29;BNB;ADA;0,0;2020-01-17
2020-01-29;BNB;ADA;0,0;2020-01-17
2020-01-29;BNB;ADA;0,0;2020-01-17
2020-01-29;BNB;ADA;0,0;2020-01-17
2020-01-29;BNB;ADA;0,0;2020-01-17
2020-01-29;BNB;ADA;0,0;2020-01-18
2020-01-29;BNB;ADA;0,0;2020-01-18
2020-01-29;RLC;ETH;0,0;2019-11-07
2020-01-29;BTC;ADA;0,0;2020-01-18
2020-01-29;BTC;ADA;0,0;2020-01-18
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;RLC;BTC;0,0;2019-11-07
2020-01-29;RLC;BTC;0,0;2019-11-07
2020-01-29;RLC;BTC;0,0;2019-11-07
2020-01-29;RLC;BTC;0,0;2019-11-18
2020-01-29;RLC;BTC;0,0;2019-11-18
2020-01-29;RLC;BTC;0,0;2019-11-20
2020-01-29;RLC;BTC;0,0;2019-11-20
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;XRP;BTC;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;ETH;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-01-29;BTC;ADA;0,0;2020-01-29
2020-02-01;BTC;XRP;0,0;2020-02-01
2020-02-02;VET;ETH;0,0;2020-02-02
2020-02-02;VET;ETH;0,0;2020-02-02
2020-02-02;BAT;ETH;0,0;2019-11-25
2020-02-02;BAT;ETH;0,0;2019-11-25
2020-02-02;BAT;ETH;0,0;2020-02-02
2020-02-02;ETH;ADA;0,0;2020-02-01
2020-02-02;ETH;ADA;0,0;2020-02-01
2020-02-02;ETH;ADA;0,0;2020-02-01
2020-02-02;ETH;ADA;0,0;2020-02-02
2020-02-02;ETH;ADA;0,0;2020-02-02
2020-02-02;ETH;ADA;0,0;2020-02-02
2020-02-02;ETH;ADA;0,0;2020-02-02
2020-02-02;ETH;ADA;0,0;2020-02-02
2020-02-02;ETH;ADA;0,0;2020-02-02
2020-02-02;ETH;ADA;0,0;2020-02-02
2020-02-02;POLY;BNB;0,0;2019-05-01
2020-02-02;POLY;BNB;0,0;2019-05-01
2020-02-02;POLY;BNB;0,0;2019-05-01
2020-02-02;POLY;BNB;0,0;2019-05-03
2020-02-02;BNB;ETH;0,0;2020-02-01
2020-02-02;ALGO;BTC;0,0;2020-01-15
2020-02-02;ALGO;BTC;0,0;2020-01-18
2020-02-02;ALGO;BTC;0,0;2020-01-18
2020-02-02;ALGO;BTC;0,0;2020-02-02
2020-02-02;BTC;ETH;0,0;2020-02-02
2020-02-02;BTC;ETH;0,0;2020-02-02
2020-02-02;BTC;ETH;0,0;2020-02-02
2020-02-02;BTC;ETH;0,0;2020-02-02
2020-02-02;BTC;ETH;0,0;2020-02-02
2020-02-14;ALGO;BNB;0,0;2020-02-03
2020-03-03;ETH;BTC;0,0;2020-02-02
2020-03-03;ETH;BTC;0,0;2020-02-02
2020-03-03;ETH;BTC;0,0;2020-02-02
2020-03-03;ETH;BTC;0,0;2020-02-02
2020-03-03;ETH;BTC;0,0;2020-02-02
2020-03-03;BTC;ALGO;0,0;2020-03-03
2020-03-03;BTC;ALGO;0,0;2020-03-03
2020-03-03;BTC;ALGO;0,0;2020-03-03
2020-03-03;RLC;BTC;0,0;2020-02-01
2020-03-03;BTC;ALGO;0,0;2020-03-03
2020-04-13;BTC;BNB;0,0;2020-03-03
2020-04-13;ALGO;BNB;0,0;2020-03-03
2020-04-13;IOTA;BTC;0,0;2019-12-13
2020-04-13;IOTA;BTC;0,0;2019-12-13
2020-04-13;IOTA;BTC;0,0;2019-12-13
2020-04-13;IOTA;BTC;0,0;2019-12-13
2020-04-13;IOTA;BTC;0,0;2020-04-13
2020-04-13;BTC;ADA;0,0;2020-04-13
2020-04-14;RLC;BTC;0,0;2020-04-13
2020-04-14;BTC;LINK;0,0;2020-04-13
2020-04-29;STX;BTC;0,0;2020-04-25
2020-04-29;BTC;ETH;0,0;2020-04-13
2020-04-29;BTC;BNB;0,0;2020-04-14
2020-05-22;ALGO;BNB;0,0;2020-03-03
2020-05-22;BTC;ADA;0,0;2020-04-14
2020-05-22;BTC;ADA;0,0;2020-04-14
2020-05-22;BTC;ADA;0,0;2020-04-29
2020-05-22;BTC;ADA;0,0;2020-04-29
2020-05-22;BTC;ADA;0,0;2020-05-22
2020-05-31;ALGO;BTC;0,0;2020-03-03
2020-05-31;ALGO;BTC;0,0;2020-03-03
2020-05-31;ALGO;BTC;0,0;2020-03-03
2020-05-31;ALGO;BTC;0,0;2020-03-03
2020-05-31;ALGO;BTC;0,0;2020-03-03
2020-05-31;ALGO;BTC;0,0;2020-03-03
2020-05-31;ALGO;BTC;0,0;2020-03-03
2020-05-31;ALGO;BTC;0,0;2020-03-06
2020-05-31;ALGO;BTC;0,0;2020-04-04
2020-05-31;BTC;ADA;0,0;2020-05-31
2020-05-31;BTC;ADA;0,0;2020-05-31
2020-05-31;BTC;ADA;0,0;2020-05-31
2020-05-31;LINK;ETH;0,0;2019-08-09
2020-05-31;LINK;ETH;0,0;2019-08-09
2020-05-31;LINK;ETH;0,0;2019-08-09
2020-05-31;LINK;ETH;0,0;2019-08-09
2020-05-31;LINK;ETH;0,0;2019-08-09
