Operação;Data;Hora;Moeda;Quantidade;Valor (Custo FIFO);Ativo_Contraparte;Valor_Recebido_Contraparte;Status_Fiscal
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00196494;0,01;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,039;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,502;0,5;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-9,51e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00062706;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,541e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00042444;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00194937;0,01;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00050178;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,072;0,07;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,18e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,077;0,08;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-9,51e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,262e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-3,06;3,03;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,245e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00475817;0,02;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-3,06;3,03;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,039;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,073;0,07;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,39e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,04;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-29,01;61,44;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00163992;0,01;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,039;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,077;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-76,649;0,68;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,039;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,39e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00541062;0,03;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-9,582;0,65;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,085;0,01;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-2,588;0,19;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,058;0,42;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-7,444e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,39e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,039;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,39e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,01256991;0,06;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,625;0,02;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-9,51e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-60,55;1,26;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,0011564;0,01;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,058;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00149671;0,01;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00137415;0,01;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-34,2;0,39;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,094;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00050185;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00992979;0,05;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,072;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-10,0;0,07;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-11,886;0,09;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,076;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,18e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,454;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,197e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00010248;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-22,402;0,17;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-3,06;0,02;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-76,655;2,59;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,01257022;0,06;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,262e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,262e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-7,051;0,08;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-8,233e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,039;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00367349;0,02;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,058;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-32,993;0,34;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,39e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00560814;0,03;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-1,18e-05;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-0,00157149;0,01;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,72e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;SOL;-0,041;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-12;16:35:04;BNB;-6,39e-06;0,0;USDT;65255,49055;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,191;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,041;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,78e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-0,00291436;0,01;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-3,162e-05;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-3,405;0,03;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-0,00067961;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,041;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-3,1;0,02;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,78e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,041;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,041;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-0,0237162;0,11;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,78e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-0,00056372;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,041;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-2,118e-05;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,78e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,78e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-17,606;0,13;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,78e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,128;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,042;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-0,00051318;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,078;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-77,471;2,15;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-0,01282496;0,06;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-1,29e-05;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;BNB;-6,95e-06;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-0,041;0,0;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-4,105;0,04;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-16;17:10:09;SOL;-143,25;293,23;USDT;32273,83764;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-1,12e-05;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,00091;0,89;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,00401686;0,02;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,02139;58,58;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-6,72e-06;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,00013;0,11;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,00012216;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,00166;1,35;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,00235587;0,01;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,00013224;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-2,801e-05;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,00018604;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,00024;0,2;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,00045727;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-5,603e-05;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-2,353e-05;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,0005;0,41;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,03223356;0,15;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-6,72e-06;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,00438;3,56;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,0374;102,56;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-6e-05;0,27;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,00016;0,73;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,06316701;0,29;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,02102;266,14;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BNB;-0,00047072;0,0;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,03584;133,13;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,0042;4,1;USDT;91338,99999999997;Tributável
Venda para Fiat (Tributável);2025-04-22;15:15:21;BTC;-0,0001;0,1;USDT;91338,99999999997;Tributável
